"Longitude","Latitude","HousingMedianAge","TotalRooms","TotalBedrooms","Population","Households","MedianIncome","MedianHouseValue","OceanProximity"
-122.41,37.63,39,4220,1055,2720,1046,2.639,242.5,"NEAR OCEAN"
-121.65,39.35,24,1003,251,1098,227,1.7552,86.4,"INLAND"
-120.09,36.95,16,3222,511,1425,503,4.1544,119.4,"INLAND"
-122.28,37.47,44,863,114,281,99,6.8879,500.001,"NEAR OCEAN"
-117.69,33.55,3,1618,266,710,246,6.0743,274.3,"<1H OCEAN"
-120.86,37.49,22,2140,445,1441,409,2.4706,89.4,"INLAND"
-118.35,34.17,42,1604,326,814,329,4.4408,216,"<1H OCEAN"
-122.25,37.82,26,3959,1196,1749,1217,3.0233,255,"NEAR BAY"
-122.42,37.76,52,4407,1192,2280,1076,3.3937,270,"NEAR BAY"
-118.29,34.11,40,2681,737,1144,669,3.0461,264.3,"<1H OCEAN"
-119.85,37.1,8,828,168,413,146,3.375,80.7,"INLAND"
-118.35,34.03,35,1438,333,794,306,1.975,138.1,"<1H OCEAN"
-121.82,37.26,10,3030,574,1623,589,5.1356,218.7,"<1H OCEAN"
-121.28,38.64,24,3459,573,1336,544,4.8661,186.2,"INLAND"
-117.99,33.83,25,3434,835,1749,657,3.2539,199,"<1H OCEAN"
-119.72,34.77,35,2469,553,1168,427,2.4583,62.1,"<1H OCEAN"
-118.45,34.06,20,3367,1264,2667,1131,2.2444,500,"<1H OCEAN"
-117.11,32.64,23,1619,447,1025,415,1.858,67.5,"NEAR OCEAN"
-117.95,33.66,26,1787,227,639,224,6.8226,329.8,"<1H OCEAN"
-117.69,33.47,23,3499,722,1480,634,3.86,300,"<1H OCEAN"
-119.35,36.33,14,1195,220,568,229,3.1486,105.6,"INLAND"
-121.27,38.74,19,3869,887,2086,685,2.6065,154.9,"INLAND"
-117.44,33.94,32,1814,320,903,306,4.1776,118.7,"INLAND"
-122.16,37.71,36,666,132,366,134,3.4643,175,"NEAR BAY"
-117.14,32.76,32,2587,681,1246,650,2.1727,145.5,"NEAR OCEAN"
-120.84,38.73,17,2616,492,1158,457,2.8807,142.6,"INLAND"
-124.16,40.79,46,3042,597,1206,541,2.1135,90.6,"NEAR OCEAN"
-124.13,40.8,31,2152,462,1259,420,2.2478,81.1,"NEAR OCEAN"
-117.6,33.43,21,3951,562,1392,543,5.1439,414,"NEAR OCEAN"
-120.11,34.62,16,2943,394,959,359,6.2094,440,"NEAR OCEAN"
-117.97,33.89,15,3801,542,1992,526,9.0683,367.4,"<1H OCEAN"
-124.17,40.62,32,1595,309,706,277,2.8958,86.4,"NEAR OCEAN"
-118.63,34.21,31,3952,647,1762,588,5.5709,244.8,"<1H OCEAN"
-122.56,38.03,34,1887,290,815,283,6.5249,324.8,"NEAR BAY"
-118.31,34.16,38,2347,665,1317,547,3.2112,349.3,"<1H OCEAN"
-118.38,34.18,32,3553,1060,3129,1010,2.5603,174.2,"<1H OCEAN"
-118.26,34.5,6,5813,908,2275,790,4.7778,340.4,"INLAND"
-117.87,33.77,52,2512,356,978,365,8.0784,320.3,"<1H OCEAN"
-118.06,34.11,39,2603,547,1196,487,3.0854,248.7,"INLAND"
-117.87,33.88,24,2655,702,1519,708,3.3036,183.9,"<1H OCEAN"
-122.44,37.75,52,3114,637,1144,591,4,375,"NEAR BAY"
-117.97,34.11,18,123,28,121,26,3.0417,137.5,"INLAND"
-118.05,34.16,36,3908,732,1688,725,4.5625,376.8,"INLAND"
-117.33,34.03,18,2342,402,1264,382,4.7986,123.7,"INLAND"
-122.05,37.35,34,2494,375,1399,382,7.3753,388.1,"<1H OCEAN"
-118.19,33.79,41,2114,612,2357,529,1.7938,142.6,"NEAR OCEAN"
-119.01,35.36,36,2658,626,1490,529,1.2157,57,"INLAND"
-118.37,34.43,11,17339,2866,8721,2803,5.9507,225.2,"INLAND"
-122.2,37.8,41,2070,354,804,340,5.1184,239.6,"NEAR BAY"
-118.28,33.92,39,1274,282,975,277,1.5114,90.4,"<1H OCEAN"
-117.11,32.77,52,1484,224,498,223,6.6053,331.4,"NEAR OCEAN"
-121.19,38.66,26,1937,286,769,274,6.1185,179.2,"INLAND"
-118.29,33.75,27,1650,443,1359,386,2.5795,192.4,"NEAR OCEAN"
-122.68,38.98,27,2300,508,526,254,2.1838,109.7,"INLAND"
-118.43,34.05,24,3832,949,1613,893,3.9673,477.3,"<1H OCEAN"
-122.28,37.88,52,1193,200,506,207,4.1912,254.5,"NEAR BAY"
-122.4,37.72,37,971,248,647,208,2.1187,239.3,"NEAR BAY"
-121.32,38.26,4,6125,1063,3077,953,4.1179,134.6,"INLAND"
-120.01,38.92,23,964,246,485,198,1.7188,96.1,"INLAND"
-122.21,37.42,28,564,72,191,79,11.9666,500.001,"NEAR OCEAN"
-118.49,34.18,31,3073,674,1486,684,4.8984,311.7,"<1H OCEAN"
-119.78,36.33,16,1006,212,515,200,3.2386,112.5,"INLAND"
-118.28,33.84,27,2326,533,1697,546,3.8633,187.9,"<1H OCEAN"
-119.86,34.38,28,1062,309,1058,305,1.5071,316.7,"NEAR OCEAN"
-122.44,37.75,46,1519,291,573,289,4.2667,338.8,"NEAR BAY"
-118.75,34.17,18,6217,858,2703,834,6.8075,325.9,"NEAR OCEAN"
-118.32,33.93,37,2379,462,1327,445,4.25,172.1,"<1H OCEAN"
-118.3,33.75,19,2356,440,1291,418,4.2308,416.1,"<1H OCEAN"
-120.1,36.16,17,598,160,715,146,2.3295,55,"INLAND"
-120.43,34.97,28,1433,270,1001,278,4.0125,130.1,"<1H OCEAN"
-118.86,34.22,26,1932,280,886,289,5.0855,232.2,"<1H OCEAN"
-118.16,34.68,17,2994,832,1571,695,2.5902,85.4,"INLAND"
-117.99,34.07,35,1681,360,1648,373,2.4911,145.9,"INLAND"
-118.38,33.88,39,1489,282,743,270,4.8611,456.1,"<1H OCEAN"
-119.81,36.73,47,1314,416,1155,326,1.372,49.6,"INLAND"
-117.17,32.8,20,2827,554,1822,536,3.4706,157.6,"NEAR OCEAN"
-121.77,36.93,20,2587,547,1534,540,2.4375,190.4,"<1H OCEAN"
-118.28,34.06,14,1787,853,2251,763,1.1642,400,"<1H OCEAN"
-118.43,34.3,37,1394,313,1111,327,3.6023,161.8,"<1H OCEAN"
-119.75,36.76,29,2077,524,1887,489,1.4107,59.8,"INLAND"
-119.17,34.29,28,731,155,285,162,3.2917,225,"NEAR OCEAN"
-121.42,38.6,36,1327,209,613,230,3.8672,111.4,"INLAND"
-117.05,32.69,21,991,210,695,203,3.625,144.3,"NEAR OCEAN"
-122.52,38.53,35,1227,236,548,207,4.875,336.7,"INLAND"
-118.13,34.06,17,1714,572,1590,568,1.1875,183.9,"<1H OCEAN"
-119.08,35.36,12,6442,1116,2966,1092,4.5791,123.4,"INLAND"
-118.14,33.89,39,1744,339,1048,330,4.5735,195.5,"<1H OCEAN"
-117.2,32.84,34,3353,544,1583,571,4.55,187.7,"NEAR OCEAN"
-118.31,33.79,38,1601,352,711,304,3.3958,250,"<1H OCEAN"
-117.84,33.9,24,1723,223,707,219,7.0352,299.6,"<1H OCEAN"
-122.06,37.73,5,3596,467,1738,512,7.0568,412.5,"NEAR BAY"
-118.48,34.07,37,4042,549,1318,542,12.8665,500.001,"<1H OCEAN"
-118.21,33.92,41,1722,363,1432,326,3.2976,151.2,"<1H OCEAN"
-122.26,38.57,22,509,103,139,73,2.1979,152.8,"INLAND"
-121.3,38.13,23,2864,504,1298,499,3.2303,131.8,"INLAND"
-117.96,33.87,35,1972,367,1152,356,3.7222,187.5,"<1H OCEAN"
-118.44,34.15,44,1778,251,641,251,10.0549,500.001,"<1H OCEAN"
-118.03,33.85,30,2320,448,1434,452,4.0865,203.7,"<1H OCEAN"
-118.41,33.96,44,1802,306,753,282,6.0286,356,"<1H OCEAN"
-118.06,33.72,14,2665,331,964,319,15.0001,500.001,"NEAR OCEAN"
-122.39,37.76,52,1877,427,712,398,3.9722,290.9,"NEAR BAY"
-117.02,33.6,7,1972,352,964,317,3.244,337.2,"INLAND"
-118.3,34.02,27,2190,626,1768,528,1.2446,103.8,"<1H OCEAN"
-118.07,34.16,35,3585,671,1401,623,4.125,330,"INLAND"
-121.17,37.88,22,1283,256,3082,239,3.5365,111.8,"INLAND"
-119.01,35.44,20,3458,651,1465,621,2.5806,82.5,"INLAND"
-118.31,34.26,41,1297,327,733,315,3.0583,160.3,"<1H OCEAN"
-118.36,34.08,52,2373,601,1135,576,3.1765,225,"<1H OCEAN"
-117.76,33.98,3,9662,1385,2497,856,6.7172,292.4,"<1H OCEAN"
-117.05,33.02,18,917,121,388,131,6.3517,260.1,"<1H OCEAN"
-117.97,34.14,15,3595,964,1839,877,2.6014,150.3,"INLAND"
-122.12,37.75,28,794,111,329,109,7.6923,329.8,"NEAR BAY"
-124.09,40.55,24,2978,553,1370,480,2.7644,97.3,"<1H OCEAN"
-122.21,38.41,12,4270,654,1624,598,5.5266,331.3,"INLAND"
-118.06,34.13,28,12139,2873,5359,2731,3.292,227.3,"INLAND"
-122.31,37.93,36,2403,408,917,404,5.0399,253.4,"NEAR BAY"
-121.85,37.36,18,1525,485,1705,448,3.7198,128.6,"<1H OCEAN"
-117.93,34.01,33,1733,361,1757,375,4.2266,153.8,"<1H OCEAN"
-117.74,34.11,28,3494,566,1391,522,5.3637,214.7,"INLAND"
-122,37.28,32,2782,495,1092,455,5.4103,335.9,"<1H OCEAN"
-118.43,34.03,36,1552,388,867,352,3.6467,346.7,"<1H OCEAN"
-122.28,37.82,52,945,243,576,220,1.4113,83.1,"NEAR BAY"
-117.97,33.79,34,2456,410,1289,442,4.1818,224.2,"<1H OCEAN"
-122.41,40.58,35,2072,385,1029,375,2.8512,75.6,"INLAND"
-117.56,33.88,40,1196,294,1052,258,2.0682,113,"INLAND"
-117.1,32.7,42,2002,488,1505,464,1.5057,86.3,"NEAR OCEAN"
-121.68,37.93,44,1014,225,704,238,1.6554,119.4,"INLAND"
-118.24,34.22,36,2507,517,1232,470,5.529,241.3,"<1H OCEAN"
-122.41,37.66,40,1294,308,1177,301,3.6667,218.8,"NEAR OCEAN"
-119.18,34.16,30,2053,368,1496,391,3.6546,186.2,"NEAR OCEAN"
-122.1,37.69,41,746,NA,387,161,3.9063,178.4,"NEAR BAY"
-117.11,32.75,46,695,182,601,195,2.4219,90.6,"NEAR OCEAN"
-118.33,33.91,39,1224,312,1106,333,3.3491,181.8,"<1H OCEAN"
-119.74,36.15,21,1548,308,1137,306,2.4688,61.3,"INLAND"
-118.49,34.03,32,3851,900,1456,836,4.5208,442.1,"<1H OCEAN"
-121.84,37.33,28,1535,330,1937,317,4.1146,160.1,"<1H OCEAN"
-118,34.13,35,1005,224,742,221,3.5481,158.1,"INLAND"
-124.03,40.45,34,1006,213,443,158,2.6094,71.3,"<1H OCEAN"
-122.11,37.31,7,189,26,84,29,13.8093,500.001,"<1H OCEAN"
-118.23,35.48,17,2354,514,775,380,1.8369,59.4,"INLAND"
-121.88,37.35,49,1728,350,1146,391,3.5781,193,"<1H OCEAN"
-116.89,33.73,15,2094,316,937,277,5.3623,201.3,"INLAND"
-123.23,39.77,25,2075,435,991,377,1.2281,60.3,"INLAND"
-118.13,34.14,29,3559,1034,1658,965,3.2643,163.9,"<1H OCEAN"
-122.27,37.85,50,1279,300,675,255,1.9028,150.8,"NEAR BAY"
-118.32,33.98,47,949,210,574,217,2.175,114.7,"<1H OCEAN"
-116.9,32.84,18,4215,810,2104,773,4.0873,146.9,"<1H OCEAN"
-121.43,37.73,40,1718,391,1312,388,2.9955,134.7,"INLAND"
-118.21,34.09,39,1561,445,1780,391,2.4632,144.2,"<1H OCEAN"
-117.91,33.63,20,3442,1526,1427,977,3.1985,106.3,"<1H OCEAN"
-118.26,33.97,46,1086,249,880,250,1.5962,95.7,"<1H OCEAN"
-119.09,36.21,43,1335,280,943,288,1.9861,47.7,"INLAND"
-119.04,35.95,25,1009,246,994,222,1.8462,55.8,"INLAND"
-122.07,37.86,17,1102,224,317,208,3.5893,206.3,"NEAR BAY"
-121.32,38.56,18,1169,186,614,192,4.5766,108.7,"INLAND"
-119.74,36.8,18,10862,2401,5466,2209,2.4678,74.3,"INLAND"
-122.3,38.32,20,2063,486,1045,460,2.5035,153.2,"NEAR BAY"
-117.25,34.16,37,1709,278,744,274,3.7188,116.6,"INLAND"
-122.43,37.81,39,3275,837,1137,725,3.7679,500.001,"NEAR BAY"
-117.98,34.08,17,3640,830,3537,807,3.4784,152.2,"INLAND"
-118.79,34.14,7,3003,504,1143,466,5.8548,500.001,"NEAR OCEAN"
-122.25,37.77,52,2156,458,872,445,3.2685,254.2,"NEAR BAY"
-121.99,37.54,26,2332,371,1285,404,5.388,225,"<1H OCEAN"
-116.98,32.79,32,3756,662,1611,598,3.8667,189.7,"<1H OCEAN"
-118.47,34.21,34,2512,603,1805,584,2.9735,220,"<1H OCEAN"
-121.47,36.92,27,2049,417,1230,336,4.6477,265.9,"INLAND"
-118.23,34.65,17,1827,348,766,335,3.5673,136.3,"INLAND"
-118.3,34.17,37,350,115,342,111,3.0687,200,"<1H OCEAN"
-121.57,37.02,17,2889,624,2681,608,2.9417,178,"INLAND"
-118.32,33.89,45,1928,453,1323,458,4.2813,210.1,"<1H OCEAN"
-118.26,34.16,20,3407,885,1883,870,3.7321,351.1,"<1H OCEAN"
-121.14,35.55,13,5383,1070,1880,796,3.8019,271.2,"NEAR OCEAN"
-120.44,34.93,16,2098,558,1252,492,2.1509,67.5,"<1H OCEAN"
-121.28,37.94,48,1766,444,1406,421,1.7039,52.7,"INLAND"
-122.34,37.94,44,1917,444,936,435,2.7391,140.3,"NEAR BAY"
-118.13,34.06,30,1692,398,1130,365,2.8672,198.5,"<1H OCEAN"
-117.07,33.07,8,2756,343,1045,340,8.5957,444.1,"<1H OCEAN"
-121.77,38.68,43,2559,598,1820,591,2.1927,107.9,"INLAND"
-117.98,33.78,31,2825,546,1908,563,3.9798,187.5,"<1H OCEAN"
-117.88,33.89,19,3583,911,2300,871,3.0214,218.4,"<1H OCEAN"
-121.04,37.7,52,349,59,121,40,3.3036,197.5,"INLAND"
-119.56,36.71,29,1963,392,1208,398,2.5741,73,"INLAND"
-118.15,34.13,34,824,224,430,213,3.6389,215,"<1H OCEAN"
-122.05,37.93,15,7803,1603,2957,1546,4.45,184.9,"NEAR BAY"
-122.23,40.57,18,1633,243,750,252,5.1585,150.8,"INLAND"
-117.91,33.83,32,1855,527,2568,504,2.5509,170.8,"<1H OCEAN"
-117.4,33.95,32,1979,491,954,444,2.4408,117.3,"INLAND"
-118.02,33.89,36,1375,NA,670,221,5.0839,198.2,"<1H OCEAN"
-118.11,34.07,39,1270,299,1073,278,3.3088,186.6,"<1H OCEAN"
-118.22,33.8,33,1984,477,1764,440,3.875,165.1,"NEAR OCEAN"
-118.15,33.93,25,1948,433,1128,429,3.7614,255.9,"<1H OCEAN"
-122.13,37.72,25,1134,153,340,171,6.5095,371.2,"NEAR BAY"
-120.43,34.93,4,2866,648,1311,578,2.8649,186.5,"<1H OCEAN"
-122.37,37.58,43,2506,432,967,428,4.7404,500.001,"NEAR OCEAN"
-121.82,37.81,12,4711,659,2089,621,8.3209,485.4,"INLAND"
-121.7,38.65,22,1360,282,808,229,2.4167,225,"INLAND"
-121.88,37.44,17,1621,299,1028,293,5.2722,186.9,"<1H OCEAN"
-122.19,37.44,39,4402,618,1616,631,8.9955,500.001,"NEAR OCEAN"
-117.14,32.71,43,966,255,857,208,1.2841,72,"NEAR OCEAN"
-122.95,40.71,26,2231,421,987,364,2.4792,88.8,"INLAND"
-117.14,32.8,41,2423,469,1813,466,2.1157,156.9,"NEAR OCEAN"
-118.55,34.23,25,4409,1018,4579,1010,2.8727,245.1,"<1H OCEAN"
-114.47,34.4,19,7650,1901,1129,463,1.82,80.1,"INLAND"
-122.47,37.7,44,2034,423,1491,373,4.5341,236.5,"NEAR OCEAN"
-122.13,37.75,30,414,54,137,50,4.975,311.1,"NEAR BAY"
-121.53,36.85,23,3359,725,1862,651,2.6719,193.6,"INLAND"
-122.15,37.73,45,3758,819,1573,736,2.8355,245.4,"NEAR BAY"
-122.59,38.56,43,2088,379,721,293,4.65,245,"<1H OCEAN"
-121.28,37.82,10,9205,1774,5935,1673,3.65,119.4,"INLAND"
-119.83,34.45,24,2168,373,934,366,5.4197,280.9,"NEAR OCEAN"
-122.72,38.44,52,188,62,301,72,0.9437,129.2,"<1H OCEAN"
-119.71,36.8,25,875,156,646,166,3,72.8,"INLAND"
-120.59,37.35,15,3249,613,1569,595,3.5393,88,"INLAND"
-118.59,34.17,36,1887,359,761,329,5.4847,296,"<1H OCEAN"
-121.29,37.72,22,1630,404,4402,358,1.9792,63,"INLAND"
-118.2,33.89,37,2394,568,2499,551,2.5321,105.1,"<1H OCEAN"
-118.01,33.93,34,2424,468,1293,444,3.275,189.9,"<1H OCEAN"
-117.71,33.6,25,3011,714,893,654,2.3387,74.8,"<1H OCEAN"
-120.44,34.68,6,2187,277,697,273,6.2685,307.4,"NEAR OCEAN"
-118.38,34.04,31,2846,727,2120,672,2.7226,254.2,"<1H OCEAN"
-121.43,38.56,41,1105,227,443,210,3.1827,131.7,"INLAND"
-116.89,33.79,12,701,130,434,110,2.0577,56.7,"INLAND"
-122.39,37.76,52,3390,691,1645,596,3.7051,253.7,"NEAR BAY"
-117.1,32.75,11,2393,726,1905,711,1.3448,91.3,"NEAR OCEAN"
-117.27,33.02,13,5723,1242,2450,1140,4.7179,376.7,"NEAR OCEAN"
-117.99,33.78,19,7399,1698,3554,1593,3.1049,173.9,"<1H OCEAN"
-117.14,32.7,36,633,148,557,139,1.5729,82.7,"NEAR OCEAN"
-118.32,34.07,25,2740,707,1420,664,3.5909,404.5,"<1H OCEAN"
-122.43,37.73,52,1985,401,1337,424,4.1071,240.9,"NEAR BAY"
-122.25,40.6,16,2753,494,1414,459,3.8323,128.3,"INLAND"
-118.19,34.06,44,1734,364,1133,351,2.5132,163.1,"<1H OCEAN"
-122.32,37.56,9,1150,287,377,243,3.8317,237.5,"NEAR OCEAN"
-121.62,41.78,40,3272,663,1467,553,1.7885,43.5,"INLAND"
-117.11,32.77,50,1729,355,617,337,3.6705,167,"NEAR OCEAN"
-121.24,38.63,4,11021,1565,3857,1494,7.2582,273.2,"INLAND"
-118.08,33.91,30,1366,460,920,410,0.9946,159.9,"<1H OCEAN"
-121.27,38.14,40,929,257,576,229,2.125,137.5,"INLAND"
-118.45,34.18,34,1843,442,861,417,3.6875,246.4,"<1H OCEAN"
-118.12,33.91,36,2053,386,1023,394,3,216.6,"<1H OCEAN"
-117.28,32.75,34,981,313,508,304,2.2328,266.7,"NEAR OCEAN"
-117.77,33.67,12,4329,1068,1913,978,4.5094,160.2,"<1H OCEAN"
-122.38,39.68,21,1155,210,510,175,2.3851,67.5,"INLAND"
-121.49,38.49,26,4629,832,2902,816,2.735,74.6,"INLAND"
-122.21,40.2,19,3404,731,1421,683,2.6149,84.4,"INLAND"
-122.23,38.11,47,3007,524,1152,486,4,141.5,"NEAR BAY"
-120.36,36.13,29,1938,434,1306,415,3.0134,55.5,"INLAND"
-118.3,33.79,21,1068,283,1180,274,2.5,157.5,"<1H OCEAN"
-119.52,34.39,23,1414,365,889,345,2.6397,250,"NEAR OCEAN"
-122.09,37.41,18,1476,473,838,415,3.575,274,"NEAR BAY"
-117.11,33.98,25,1254,312,715,301,2.7344,149,"INLAND"
-118.11,33.86,35,1255,252,685,279,4.2,226.9,"<1H OCEAN"
-122.42,38.31,18,1479,246,550,217,4.7356,333.3,"NEAR BAY"
-119.76,34.44,28,1985,582,1092,548,2.4701,290.9,"NEAR OCEAN"
-122.04,37.35,28,1582,264,696,270,5.678,370.1,"<1H OCEAN"
-119.33,36.22,29,1735,323,805,293,3.5039,89.9,"INLAND"
-118.23,33.92,32,1735,430,1699,386,1.1793,103.8,"<1H OCEAN"
-118.42,34.06,40,2933,565,1077,536,6.1527,500.001,"<1H OCEAN"
-117.11,32.67,52,204,74,248,57,1.7961,47.5,"NEAR OCEAN"
-117.04,32.69,9,3417,860,2521,828,3.02,158.9,"NEAR OCEAN"
-121.26,37.96,43,527,133,367,152,2.5,63.6,"INLAND"
-122.19,37.75,28,856,189,435,162,0.8012,81.8,"NEAR BAY"
-121.45,38.62,37,1534,315,1147,322,2.5643,59.8,"INLAND"
-122.29,37.52,38,3767,603,1455,615,6.8787,386.8,"NEAR OCEAN"
-122.14,37.44,52,3117,468,1114,421,6.6756,500.001,"NEAR BAY"
-122.03,37.92,23,3318,408,1124,393,6.5847,358.8,"NEAR BAY"
-117.24,32.8,30,1917,462,828,437,2.4671,276.3,"NEAR OCEAN"
-118.13,33.76,52,2216,526,940,530,4.5469,381,"NEAR OCEAN"
-118.46,34.19,35,1491,295,779,309,6.1142,256.3,"<1H OCEAN"
-121.9,37.29,26,1797,244,626,244,7.8575,424.6,"<1H OCEAN"
-121.97,37.29,25,4096,743,2027,741,5.3294,300.3,"<1H OCEAN"
-117.96,34.05,35,1254,263,1092,268,4.6364,163.1,"<1H OCEAN"
-117.81,33.77,31,4624,624,1852,635,7.2392,334.6,"<1H OCEAN"
-117.07,32.64,38,1486,269,745,295,4.6477,150.4,"NEAR OCEAN"
-122.28,37.81,17,924,289,609,289,1.5,162.5,"NEAR BAY"
-118.08,33.89,33,2131,435,2045,426,4,145.7,"<1H OCEAN"
-122.32,38.12,12,5382,928,3928,921,5.3785,150.6,"NEAR BAY"
-118.3,34.01,48,4217,1095,3298,949,1.9152,122.3,"<1H OCEAN"
-117.92,33.64,24,2539,695,1623,611,3.0708,188.7,"<1H OCEAN"
-118.29,34.01,40,885,312,799,221,1.1667,143.8,"<1H OCEAN"
-117.67,34.13,10,2846,362,1221,355,7.7234,304.1,"INLAND"
-122.38,40.2,16,2722,511,1366,495,2.8447,87.7,"INLAND"
-117.35,33.97,27,3960,886,2807,838,3.024,122.5,"INLAND"
-116.95,33.74,20,2233,431,1024,399,2.4554,89.4,"INLAND"
-118.52,34.16,39,2693,478,1219,435,5.17,335.4,"<1H OCEAN"
-118.34,34.19,43,1029,252,613,255,2.6827,219.9,"<1H OCEAN"
-121.36,38.61,35,2355,365,993,354,5.0492,144.1,"INLAND"
-120.16,39.01,16,1463,264,54,26,4.975,206.3,"INLAND"
-117.93,33.92,34,2271,437,1393,433,4.2443,174.4,"<1H OCEAN"
-119.33,35.59,20,3085,691,2645,676,1.7868,54.1,"INLAND"
-122.84,38.39,16,1688,292,793,280,4.4357,216.9,"<1H OCEAN"
-121.49,38.55,52,2515,460,836,442,3.3844,151.1,"INLAND"
-122.03,37.38,21,2667,798,1433,727,3.8732,252.4,"<1H OCEAN"
-122.44,37.73,52,2838,567,1411,526,3.8304,261.4,"NEAR BAY"
-118.25,34.15,20,3960,1027,1729,978,3.0441,193.8,"<1H OCEAN"
-118.25,33.93,42,657,147,526,132,2.5,110.2,"<1H OCEAN"
-122.24,37.83,52,2449,312,916,316,8.1194,471.6,"NEAR BAY"
-123.91,41.68,22,1880,360,743,314,2.9688,152.7,"<1H OCEAN"
-117.98,33.66,26,3527,547,1615,542,6.1624,279.4,"<1H OCEAN"
-117.32,34.13,41,1837,409,1430,344,2.4524,70.4,"INLAND"
-118.32,34.09,34,2473,1171,2655,1083,1.6331,162.5,"<1H OCEAN"
-118.39,33.89,30,2532,464,1056,419,6.3434,460.4,"<1H OCEAN"
-118.22,34.13,40,2749,580,1375,511,4.825,205.8,"<1H OCEAN"
-122.25,40.66,15,2771,546,1423,505,3.6413,108.5,"INLAND"
-122.16,37.45,50,196,41,76,42,7.6129,412.5,"NEAR BAY"
-120.84,37.52,16,4527,887,2531,825,3.7065,124.8,"INLAND"
-118.36,34.19,11,2921,685,1512,664,4.1445,176.4,"<1H OCEAN"
-118.14,33.94,31,2841,774,1612,708,2.9205,196.6,"<1H OCEAN"
-117.74,33.46,9,6564,1316,1720,904,4.89,454.1,"<1H OCEAN"
-124.1,41.04,26,1633,380,890,370,1.9741,97.9,"NEAR OCEAN"
-117.68,34.03,16,2859,668,1946,591,3.0396,124.3,"INLAND"
-118.3,34.07,26,2107,757,2660,740,2.3375,282.3,"<1H OCEAN"
-116.81,33.9,17,2009,469,820,381,1.3286,81.8,"INLAND"
-122.3,37.81,52,1010,209,604,187,1.1667,78.4,"NEAR BAY"
-119.29,34.28,38,2387,748,1537,741,2.3147,192.5,"NEAR OCEAN"
-118.26,33.99,36,2016,505,1807,464,1.6901,103.5,"<1H OCEAN"
-118.32,34.04,39,1294,330,1140,313,2.2554,165,"<1H OCEAN"
-119.29,34.24,27,4742,775,1682,696,6.194,500.001,"NEAR OCEAN"
-122.13,40.01,21,916,194,451,178,2.125,63.3,"INLAND"
-117.13,32.74,52,1512,321,651,321,3.6852,185.3,"NEAR OCEAN"
-117.83,33.73,20,5768,1597,4853,1465,3.5387,160.4,"<1H OCEAN"
-117.98,33.7,17,1997,340,952,341,4.4148,239.2,"<1H OCEAN"
-122.49,37.76,49,1724,295,795,297,4.3977,353.6,"NEAR BAY"
-117.98,33.81,18,3751,878,2281,815,3.7201,183.1,"<1H OCEAN"
-117.12,32.76,17,1559,462,821,428,2.0139,150,"NEAR OCEAN"
-121.97,37.96,28,1433,290,877,313,4.7891,184.8,"INLAND"
-120.35,37.86,25,287,57,118,50,2.3056,162.5,"INLAND"
-118.28,33.94,32,1381,375,1268,354,1.1051,94.2,"<1H OCEAN"
-121.92,37.25,34,2231,360,1035,365,4.7917,243.2,"<1H OCEAN"
-122.66,38.48,16,2697,490,1462,515,4.2051,190.3,"<1H OCEAN"
-117.98,33.64,20,1851,495,792,363,3.8187,137.5,"NEAR OCEAN"
-120.59,34.7,29,17738,3114,12427,2826,2.7377,28.3,"NEAR OCEAN"
-122.14,37.84,24,2131,343,874,373,5.6349,355.6,"NEAR BAY"
-118.29,33.71,36,3135,746,1815,697,3.7596,300,"NEAR OCEAN"
-120.49,37.26,28,2159,416,1283,378,1.8939,83,"INLAND"
-122.46,37.72,48,1690,339,962,317,3.2875,221.5,"NEAR OCEAN"
-119.75,34.45,26,3578,677,1504,618,4.1375,395,"NEAR OCEAN"
-121.88,37.35,43,1086,219,715,226,4.2381,193.5,"<1H OCEAN"
-121.12,39.2,9,1431,254,681,221,3.045,170.4,"INLAND"
-118.2,34.05,40,1146,323,1354,321,1.9205,121.9,"<1H OCEAN"
-118.3,34.26,40,1065,214,605,183,4.1964,185.9,"<1H OCEAN"
-122.53,37.93,42,2171,362,887,347,6.6125,393.2,"NEAR BAY"
-122.06,37.89,21,4985,1590,2575,1458,3.1002,114.3,"NEAR BAY"
-122.41,37.75,52,1892,415,1442,371,4.2891,230,"NEAR BAY"
-121.2,37.8,28,3264,576,1512,567,3.7546,135.3,"INLAND"
-119.38,36.56,25,1180,222,611,212,2.0729,84.7,"INLAND"
-117.89,33.62,24,1016,238,465,236,3.0625,93.8,"<1H OCEAN"
-122.28,37.91,48,2083,298,685,286,7.3089,331.2,"NEAR BAY"
-117.92,33.8,17,1317,256,679,272,4.6696,159.5,"<1H OCEAN"
-118.1,33.99,35,1326,272,933,267,3.4306,162.5,"<1H OCEAN"
-117.04,32.9,6,6525,826,3146,806,9.2858,436.1,"<1H OCEAN"
-117.9,33.93,12,4325,1191,1897,1080,3.3173,247.4,"<1H OCEAN"
-117.29,35.54,35,7922,1636,3431,1329,3.4145,40.4,"INLAND"
-122,37.98,32,1013,169,436,173,5.1118,226.9,"INLAND"
-118.27,34.13,47,1375,359,1512,418,2.1071,208.9,"<1H OCEAN"
-122.21,37.38,28,4518,578,1489,559,11.3176,500.001,"NEAR OCEAN"
-117.28,33.22,13,2832,542,1065,531,2.3844,98.6,"<1H OCEAN"
